Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
3,4,0,false,0,0,0.9514563,0.84671533,0.85223365,0.8505338,0,2,0.9859649,0.8980892,0.90068495,0.86754966,4,1,0.92779785,0.8196721,0.95652175,0.84013605,4,3,0.9491525,0.88448846,0.9270833,0.9400749
3,4,0,true,0,0,0.9611651,0.8430657,0.8556701,0.8469751,0,2,0.9649123,0.8980892,0.8664383,0.89403975,4,1,0.92779785,0.8,0.96989965,0.8333333,4,3,0.96949154,0.8811881,0.9375,0.9812734
3,5,2,false,0,0,0.89644015,0.80656934,0.8041237,0.8078292,0,2,0.9508772,0.8757962,0.85273975,0.8741722,4,1,0.92057765,0.7442623,0.97324413,0.8333333,4,3,0.938983,0.81848186,0.9166667,0.8913858
3,5,2,true,0,0,0.9288026,0.81386864,0.8213059,0.82206404,0,2,0.94385964,0.888535,0.84246576,0.90066224,4,1,0.9530686,0.81311476,0.9966555,0.8333333,4,3,0.9661017,0.88448846,0.9444444,0.97003746
4,1,0,false,0,0,0.94174755,0.8321168,0.85223365,0.83629894,0,2,0.97894734,0.89171976,0.89041096,0.8642384,4,1,0.90613717,0.79672134,0.916388,0.8367347,4,3,0.9457627,0.88448846,0.9166667,0.92509365
4,1,1,false,0,0,0.94174755,0.850365,0.8625429,0.8469751,0,2,0.97894734,0.89171976,0.8835617,0.87086093,4,1,0.90613717,0.7934426,0.9498328,0.8333333,4,3,0.95932204,0.8448845,0.9166667,0.88389516
4,1,2,false,0,0,0.9385113,0.8321168,0.8453608,0.8327402,0,2,0.97192985,0.89490443,0.8732877,0.884106,4,1,0.99638987,0.79016393,0.9899666,0.8435374,4,3,0.92542374,0.84158415,0.9201389,0.9138577
4,2,0,true,0,0,0.9644013,0.8576642,0.8694158,0.85409254,0,2,0.96842104,0.8980892,0.88013697,0.8807947,4,1,0.93501806,0.79016393,0.916388,0.829932,4,3,0.9491525,0.8580858,0.9201389,0.94382024
4,2,1,true,0,0,0.94174755,0.8576642,0.84192437,0.8469751,0,2,0.9614035,0.888535,0.8630137,0.8741722,4,1,0.9494585,0.7836065,0.9464883,0.82653064,4,3,0.9728814,0.83168316,0.9236111,0.90262175
4,2,2,true,0,0,0.9514563,0.850365,0.84879726,0.8469751,0,2,0.95789474,0.89171976,0.86986303,0.8807947,4,1,0.9530686,0.8098361,0.9498328,0.8333333,4,3,0.9627119,0.8580858,0.9270833,0.9363296
4,3,1,false,0,0,0.9514563,0.850365,0.84879726,0.83985764,0,2,0.97192985,0.89490443,0.8835617,0.87086093,4,1,0.92057765,0.7836065,0.9598662,0.82312924,4,3,0.9559322,0.8547855,0.9201389,0.90636706
4,3,1,true,0,0,0.9611651,0.8686131,0.85223365,0.85409254,0,2,0.9649123,0.8980892,0.8732877,0.87086093,4,1,0.9638989,0.79016393,0.9598662,0.8333333,4,3,0.9728814,0.8250825,0.9201389,0.8876405
4,4,0,false,0,0,0.9579288,0.8394161,0.84879726,0.8291815,0,2,0.97894734,0.89171976,0.8938356,0.8576159,4,1,0.9133574,0.7836065,0.91973245,0.82653064,4,3,0.93559325,0.8580858,0.9097222,0.9101124
4,4,0,true,0,0,0.95469254,0.83576643,0.838488,0.8327402,0,2,0.97192985,0.888535,0.88013697,0.86092716,4,1,0.96750903,0.7770492,0.95652175,0.8197279,4,3,0.93559325,0.8481848,0.9097222,0.92509365
4,5,2,false,0,0,0.94174755,0.7992701,0.8213059,0.8078292,0,2,0.9649123,0.88535035,0.8664383,0.87086093,4,1,0.9711191,0.8032787,0.9799331,0.8435374,4,3,0.9322034,0.84158415,0.90625,0.8951311
4,5,2,true,0,0,0.93203884,0.82846713,0.814433,0.8291815,0,2,0.9614035,0.8789809,0.8664383,0.8642384,4,1,0.94584835,0.7836065,0.93645483,0.82653064,4,3,0.9288136,0.8481848,0.9097222,0.94382024
0,1,0,false,1,0,1.0492424,0.99658704,1.0307168,1.0034965,1,2,1.0035971,0.98239434,1.0032787,0.96575344,3,1,1.0150943,1.010453,1.0321543,1.0145454,3,3,0.9828179,0.98045605,1.0168918,1.027027
