Gesture,Times,Line1,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,SG1_8,Line2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7,SG2_8,SG2_9
14,0,0,1.1494253,1.0226537,0.97633135,0.90340906,1.0,0.9778598,0.79026216,1.0344827,1.0407407,1,0.9673913,0.86713284,0.8835617,0.9644269,0.99293286,1.2367347,0.83272725,1.2560976,0.987988,0.7955975
14,0,0,1.1226053,1.0194175,0.97633135,0.9005682,0.9965157,0.9778598,0.79026216,1.0344827,1.0407407,1,0.9673913,0.86713284,0.88013697,0.9644269,0.99293286,1.2367347,0.83272725,1.2601626,0.984985,0.7955975
14,0,0,1.1149426,1.0226537,0.97633135,0.9005682,0.9965157,0.9778598,0.7940075,1.0344827,1.0518519,1,0.9673913,0.86713284,0.88013697,0.9604743,0.99293286,1.2367347,0.83272725,1.2601626,0.987988,0.7987421
14,0,0,1.1149426,1.0194175,0.97337276,0.9005682,0.9965157,0.9778598,0.79026216,1.0310345,1.0481482,1,0.9673913,0.86713284,0.8835617,0.9644269,0.99293286,1.2367347,0.83272725,1.2642276,0.987988,0.7987421
14,0,0,1.1226053,1.0194175,0.97633135,0.9005682,1.0,0.9778598,0.79026216,1.0310345,1.0555556,1,0.9710145,0.86713284,0.8835617,0.9644269,0.99293286,1.2367347,0.83272725,1.2642276,0.987988,0.8050314
14,0,0,1.1226053,1.0194175,0.97337276,0.9005682,0.9965157,0.97416973,0.79026216,1.0310345,1.0444444,1,0.9673913,0.86713284,0.8835617,0.9644269,0.99293286,1.2367347,0.8290909,1.2560976,0.984985,0.7987421
14,0,0,1.1226053,1.0226537,0.97928995,0.9005682,0.9965157,0.97416973,0.79026216,1.0310345,1.0518519,1,0.9710145,0.8706294,0.8835617,0.9644269,0.99646646,1.2367347,0.83272725,1.2601626,0.987988,0.8018868
1,0,0,0.9463602,0.9644013,0.99408287,0.89772725,1.0174216,1.0516605,0.92883897,1.0137931,1.0666667,1,1.0362319,0.9755245,0.8287671,0.9802371,1.0141343,1.1265306,0.94545454,1.2032521,0.966967,0.7861635
1,0,0,0.9463602,0.9644013,0.99408287,0.89772725,1.0174216,1.0516605,0.92883897,1.0137931,1.0666667,1,1.0362319,0.9755245,0.8287671,0.9802371,1.0141343,1.1265306,0.94545454,1.2032521,0.966967,0.7861635
1,0,0,0.9463602,0.9644013,0.99408287,0.89772725,1.0174216,1.0516605,0.92883897,1.0137931,1.0666667,1,1.0362319,0.9755245,0.8287671,0.9802371,1.0141343,1.1265306,0.94545454,1.2032521,0.966967,0.7861635
1,0,0,0.9463602,0.9644013,0.99408287,0.89772725,1.0174216,1.0516605,0.92883897,1.0137931,1.0666667,1,1.0362319,0.9755245,0.8287671,0.9802371,1.0141343,1.1265306,0.94545454,1.2032521,0.966967,0.7861635
1,0,0,0.9463602,0.9644013,0.99408287,0.89772725,1.0174216,1.0516605,0.92883897,1.0137931,1.0666667,1,1.0362319,0.9755245,0.8287671,0.9802371,1.0141343,1.1265306,0.94545454,1.2032521,0.966967,0.7861635
1,0,0,0.93869734,0.9611651,0.99408287,0.89772725,1.0174216,1.0553505,0.92883897,1.0137931,1.0666667,1,1.0326087,0.97202796,0.8287671,0.9802371,1.0141343,1.1265306,0.94545454,1.2032521,0.966967,0.7830189
1,0,0,0.954023,0.9611651,0.9970414,0.89772725,1.0174216,1.0553505,0.9325843,1.0172414,1.074074,1,1.0326087,0.97202796,0.83219177,0.9802371,1.0176679,1.1265306,0.95272726,1.2032521,0.96997,0.7735849
1,0,0,0.93869734,0.9611651,0.9970414,0.89772725,1.0174216,1.0553505,0.92883897,1.0172414,1.0703703,1,1.0326087,0.9685315,0.83219177,0.9802371,1.0106007,1.1265306,0.9490909,1.2032521,0.96997,0.7704403
1,0,0,0.95019156,0.9611651,0.99408287,0.8948864,1.0139372,1.0553505,0.92883897,1.0172414,1.0666667,1,1.0326087,0.9685315,0.83219177,0.97628456,1.0141343,1.1265306,0.9490909,1.2032521,0.966967,0.7704403
1,0,0,0.96168584,0.9611651,0.9970414,0.89772725,1.0139372,1.0590405,0.92883897,1.0172414,1.0703703,1,1.0326087,0.97202796,0.83219177,0.97628456,1.0106007,1.1265306,0.9490909,1.2032521,0.96997,0.7735849
1,0,0,0.95019156,0.9611651,0.9970414,0.8948864,1.0139372,1.0553505,0.92883897,1.0172414,1.0666667,1,1.0326087,0.97202796,0.83219177,0.97628456,1.0106007,1.1265306,0.94545454,1.2032521,0.966967,0.7735849
1,0,0,0.96168584,0.9611651,0.9970414,0.89772725,1.0174216,1.0590405,0.92883897,1.0172414,1.0703703,1,1.0326087,0.97202796,0.83219177,0.9802371,1.0141343,1.1265306,0.9490909,1.2113822,0.96997,0.7798742
1,0,0,0.9655172,0.9611651,0.9970414,0.89772725,1.0174216,1.0553505,0.92883897,1.0172414,1.0703703,1,1.0326087,0.97202796,0.83219177,0.9802371,1.0141343,1.1265306,0.94545454,1.2032521,0.96997,0.7798742
1,0,0,0.9578544,0.9611651,0.9970414,0.89772725,1.0174216,1.0590405,0.92883897,1.0172414,1.074074,1,1.0326087,0.97202796,0.83219177,0.97628456,1.0106007,1.1265306,0.94545454,1.2032521,0.96997,0.7798742
1,0,0,0.93869734,0.9611651,0.9970414,0.89772725,1.0174216,1.0590405,0.92509365,1.0172414,1.0666667,1,1.0326087,0.9685315,0.83219177,0.97628456,1.0106007,1.1265306,0.94545454,1.2032521,0.96997,0.7798742
1,0,0,0.9578544,0.9611651,0.9970414,0.89772725,1.0139372,1.0590405,0.92883897,1.0172414,1.0703703,1,1.0326087,0.97202796,0.83219177,0.97628456,1.0106007,1.1265306,0.94545454,1.2032521,0.966967,0.7830189
1,0,0,0.97318006,0.9611651,0.9970414,0.89772725,1.0174216,1.0590405,0.92509365,1.0172414,1.0703703,1,1.0362319,0.97202796,0.83219177,0.97628456,1.0106007,1.1265306,0.9490909,1.2032521,0.966967,0.7830189
1,0,0,0.954023,0.9611651,0.9970414,0.89772725,1.0174216,1.0553505,0.92883897,1.0172414,1.0703703,1,1.0326087,0.97202796,0.83219177,0.97628456,1.0141343,1.1265306,0.9490909,1.2032521,0.966967,0.7830189
1,0,0,0.96168584,0.9611651,0.9970414,0.89772725,1.0174216,1.0553505,0.92883897,1.0172414,1.0703703,1,1.0326087,0.97202796,0.83219177,0.9802371,1.0141343,1.1265306,0.9490909,1.2032521,0.966967,0.7830189
1,0,0,0.93869734,0.9611651,1.0,0.89772725,1.0174216,1.0553505,0.92883897,1.0137931,1.0666667,1,1.0326087,0.97202796,0.83219177,0.97628456,1.0141343,1.1224489,0.9490909,1.199187,0.966967,0.7861635
3,0,0,0.8467433,1.0485437,0.8609468,0.89204544,1.2404181,1.1033211,1.1498127,1.2586207,0.95555556,1,0.9963768,1.2797203,0.9691781,1.1383399,0.9257951,1.3591837,0.92727274,1.308943,0.987988,0.827044
3,0,0,0.8467433,1.0485437,0.8609468,0.89204544,1.2404181,1.1033211,1.1498127,1.2586207,0.95555556,1,0.9963768,1.2797203,0.9691781,1.1383399,0.9257951,1.3591837,0.92727274,1.308943,0.987988,0.827044
3,0,0,0.8467433,1.0485437,0.8609468,0.89204544,1.2404181,1.1033211,1.1498127,1.2586207,0.95555556,1,0.9963768,1.2797203,0.9691781,1.1383399,0.9257951,1.3591837,0.92727274,1.308943,0.987988,0.827044
3,0,0,0.8467433,1.0485437,0.8609468,0.89204544,1.2404181,1.1033211,1.1498127,1.2586207,0.95555556,1,0.9963768,1.2797203,0.9691781,1.1383399,0.9257951,1.3591837,0.92727274,1.308943,0.987988,0.827044
3,0,0,0.8467433,1.0485437,0.8609468,0.89204544,1.2404181,1.1033211,1.1498127,1.2586207,0.95555556,1,0.9963768,1.2797203,0.9691781,1.1383399,0.9257951,1.3591837,0.92727274,1.308943,0.987988,0.827044
3,0,0,0.85057473,1.0485437,0.8609468,0.89204544,1.2404181,1.1070111,1.1498127,1.2586207,0.95555556,1,0.9963768,1.2762238,0.9691781,1.1422925,0.93286216,1.3632653,0.92727274,1.3130082,0.987988,0.8050314
3,0,0,0.8429119,1.0485437,0.8579882,0.89204544,1.2404181,1.1033211,1.1498127,1.2586207,0.95185184,1,0.9963768,1.2762238,0.96575344,1.1383399,0.9293286,1.3632653,0.92727274,1.300813,0.987988,0.8050314
3,0,0,0.85057473,1.0485437,0.8579882,0.89204544,1.2439024,1.1033211,1.153558,1.2586207,0.95185184,1,0.9963768,1.2797203,0.9691781,1.1422925,0.93286216,1.3673469,0.92727274,1.308943,0.987988,0.8113208
3,0,0,0.85057473,1.0485437,0.8579882,0.89204544,1.2439024,1.1033211,1.153558,1.2586207,0.95185184,1,0.9963768,1.2797203,0.9691781,1.1422925,0.93286216,1.3673469,0.92727274,1.308943,0.987988,0.8113208
3,0,0,0.8429119,1.0485437,0.8579882,0.89204544,1.2404181,1.1033211,1.1498127,1.2586207,0.9444444,1,0.9963768,1.2797203,0.9691781,1.1422925,0.9293286,1.3673469,0.9309091,1.304878,0.987988,0.8144654
3,0,0,0.85057473,1.0485437,0.8579882,0.89204544,1.2439024,1.1033211,1.153558,1.262069,0.95185184,1,0.9963768,1.2832168,0.9691781,1.1422925,0.93286216,1.3673469,0.9309091,1.3170732,0.990991,0.8207547
3,0,0,0.8429119,1.0485437,0.8550296,0.88920456,1.2404181,1.1033211,1.153558,1.2586207,0.9444444,1,0.9963768,1.2797203,0.9691781,1.1422925,0.93286216,1.3673469,0.92727274,1.3130082,0.987988,0.8207547
3,0,0,0.8697318,1.05178,0.8550296,0.88920456,1.2439024,1.1033211,1.153558,1.2586207,0.95185184,1,0.9963768,1.2832168,0.9691781,1.146245,0.93286216,1.3673469,0.9309091,1.3170732,0.990991,0.8207547
3,0,0,0.8314176,1.05178,0.8550296,0.88920456,1.2404181,1.1033211,1.1498127,1.2551724,0.94814813,1,0.9963768,1.2797203,0.9691781,1.1422925,0.93286216,1.3632653,0.92727274,1.308943,0.987988,0.8238994
3,0,0,0.8467433,1.05178,0.8550296,0.88920456,1.2404181,1.1033211,1.1498127,1.2586207,0.95185184,1,0.9963768,1.2797203,0.9691781,1.1422925,0.93286216,1.3673469,0.92727274,1.3170732,0.987988,0.8238994
3,0,0,0.82758623,1.05178,0.8550296,0.88920456,1.2404181,1.1033211,1.1498127,1.2551724,0.94074076,1,0.9927536,1.2797203,0.9691781,1.1422925,0.93286216,1.3632653,0.92727274,1.304878,0.987988,0.8238994
3,0,0,0.86206895,1.05178,0.8550296,0.89204544,1.2404181,1.1033211,1.1498127,1.2551724,0.95555556,1,0.9963768,1.2797203,0.9726027,1.1501976,0.93639576,1.3632653,0.9309091,1.3130082,0.990991,0.8238994
3,0,0,0.83908045,1.05178,0.8550296,0.89204544,1.2404181,1.1033211,1.153558,1.2551724,0.95555556,1,0.9963768,1.2832168,0.9691781,1.146245,0.93639576,1.3591837,0.9309091,1.3130082,0.990991,0.8238994
3,0,0,0.8314176,1.05178,0.852071,0.8948864,1.2404181,1.1033211,1.153558,1.2586207,0.95555556,1,0.9963768,1.2832168,0.9726027,1.146245,0.9399293,1.3591837,0.9309091,1.3170732,0.990991,0.8238994
3,0,0,0.8314176,1.05178,0.852071,0.8948864,1.2404181,1.1033211,1.153558,1.2586207,0.95555556,1,0.9963768,1.2832168,0.9691781,1.1422925,0.9399293,1.3591837,0.9309091,1.3130082,0.987988,0.8238994
12,0,0,0.85057473,1.0420712,0.87278104,1.0482955,1.0627178,1.1845019,1.0861423,1.1793103,0.91481483,1,1.0,1.3006994,0.96575344,1.0671936,0.9717314,1.1142857,1.0436363,1.093496,0.993994,0.8144654
12,0,0,0.85057473,1.0420712,0.87278104,1.0482955,1.0627178,1.1845019,1.0861423,1.1793103,0.91481483,1,1.0,1.3006994,0.96575344,1.0671936,0.9717314,1.1142857,1.0436363,1.093496,0.993994,0.8144654
12,0,0,0.85057473,1.0420712,0.87278104,1.0482955,1.0627178,1.1845019,1.0861423,1.1793103,0.91481483,1,1.0,1.3006994,0.96575344,1.0671936,0.9717314,1.1142857,1.0436363,1.093496,0.993994,0.8144654
12,0,0,0.85057473,1.0420712,0.87278104,1.0482955,1.0627178,1.1845019,1.0861423,1.1793103,0.91481483,1,1.0,1.3006994,0.96575344,1.0671936,0.9717314,1.1142857,1.0436363,1.093496,0.993994,0.8144654
12,0,0,0.85057473,1.0420712,0.87278104,1.0482955,1.0627178,1.1845019,1.0861423,1.1793103,0.91481483,1,1.0,1.3006994,0.96575344,1.0671936,0.9717314,1.1142857,1.0436363,1.093496,0.993994,0.8144654
12,0,0,0.8467433,1.0388349,0.8698225,1.0454545,1.0627178,1.1808118,1.0861423,1.1758621,0.9111111,1,0.9963768,1.2972028,0.9623288,1.0632411,0.9681979,1.1102041,1.04,1.0813009,0.993994,0.8144654
12,0,0,0.8544061,1.0420712,0.87278104,1.0482955,1.0627178,1.1845019,1.0861423,1.1793103,0.91481483,1,0.9963768,1.2972028,0.9623288,1.0671936,0.9717314,1.1142857,1.04,1.093496,0.993994,0.8144654
12,0,0,0.85057473,1.0388349,0.8698225,1.0482955,1.0592334,1.1808118,1.0861423,1.1758621,0.91851854,1,0.9927536,1.2937063,0.9589041,1.0632411,0.9717314,1.1102041,1.04,1.0894309,0.993994,0.8050314
12,0,0,0.8544061,1.0388349,0.8698225,1.0454545,1.0592334,1.1808118,1.0861423,1.1758621,0.91851854,1,0.9963768,1.2937063,0.9589041,1.0592885,0.9717314,1.1102041,1.04,1.093496,0.993994,0.8113208
12,0,0,0.8544061,1.0420712,0.87278104,1.0454545,1.0592334,1.1808118,1.0861423,1.1793103,0.9222222,1,1.0,1.2972028,0.9589041,1.0632411,0.9717314,1.1142857,1.0436363,1.093496,0.993994,0.8144654
12,0,0,0.8467433,1.0388349,0.87278104,1.0454545,1.0592334,1.1808118,1.0861423,1.1793103,0.91851854,1,0.9963768,1.2937063,0.9589041,1.0632411,0.9717314,1.1102041,1.04,1.0894309,0.990991,0.8176101
12,0,0,0.8467433,1.0388349,0.87278104,1.0454545,1.0592334,1.1808118,1.0861423,1.1793103,0.9296296,1,0.9963768,1.2937063,0.95547944,1.0671936,0.9717314,1.1102041,1.04,1.0894309,0.990991,0.8176101
12,0,0,0.8467433,1.0388349,0.87278104,1.0482955,1.0627178,1.1808118,1.0861423,1.1758621,0.9296296,1,0.9963768,1.2937063,0.95547944,1.0671936,0.9717314,1.1102041,1.04,1.0894309,0.990991,0.8176101
12,0,0,0.86206895,1.0388349,0.87278104,1.0482955,1.0627178,1.1808118,1.0861423,1.1758621,0.91851854,1,0.9963768,1.2902098,0.95547944,1.0632411,0.9717314,1.1102041,1.04,1.0894309,0.990991,0.8176101
12,0,0,0.8697318,1.0388349,0.87278104,1.0482955,1.0627178,1.1808118,1.0861423,1.1758621,0.91851854,1,0.9963768,1.2937063,0.9589041,1.0671936,0.975265,1.1102041,1.04,1.0894309,0.990991,0.8207547
12,0,0,0.8429119,1.0355988,0.8698225,1.0454545,1.0627178,1.1808118,1.0861423,1.1758621,0.9074074,1,0.9963768,1.2937063,0.95547944,1.0632411,0.975265,1.1102041,1.04,1.0894309,0.990991,0.8176101
12,0,0,0.85823756,1.0388349,0.8698225,1.0454545,1.0627178,1.1808118,1.0898876,1.1793103,0.9074074,1,0.9963768,1.2937063,0.95547944,1.0711462,0.975265,1.1102041,1.04,1.0894309,0.990991,0.8207547
12,0,0,0.8429119,1.0388349,0.8698225,1.0426136,1.0627178,1.1771218,1.0861423,1.1793103,0.9074074,1,0.9963768,1.2902098,0.9520548,1.0711462,0.975265,1.1102041,1.04,1.0731708,0.990991,0.8176101
12,0,0,0.85823756,1.0388349,0.8668639,1.0426136,1.076655,1.1734318,1.0898876,1.1793103,0.91481483,1,0.9963768,1.2937063,0.95547944,1.0711462,0.97879857,1.1102041,1.0363636,1.097561,0.987988,0.8176101
12,0,0,0.85823756,1.0388349,0.8668639,1.0426136,1.0731708,1.1734318,1.0898876,1.1793103,0.91481483,1,0.9963768,1.2902098,0.95547944,1.0671936,0.97879857,1.1061225,1.04,1.097561,0.990991,0.8176101
11,0,0,1.0383142,0.94498384,0.8668639,0.9005682,0.9616725,1.0590405,0.9400749,1.024138,1.0444444,1,1.057971,1.1293706,0.8835617,1.0474309,0.9575972,1.0938776,1.0145454,1.1300813,1.009009,0.8301887
11,0,0,1.0383142,0.94498384,0.8668639,0.9005682,0.9616725,1.0590405,0.9400749,1.024138,1.0444444,1,1.057971,1.1293706,0.8835617,1.0474309,0.9575972,1.0938776,1.0145454,1.1300813,1.009009,0.8301887
11,0,0,1.0383142,0.94498384,0.8668639,0.9005682,0.9616725,1.0590405,0.9400749,1.024138,1.0444444,1,1.057971,1.1293706,0.8835617,1.0474309,0.9575972,1.0938776,1.0145454,1.1300813,1.009009,0.8301887
11,0,0,1.0383142,0.94498384,0.8668639,0.9005682,0.9616725,1.0590405,0.9400749,1.024138,1.0444444,1,1.057971,1.1293706,0.8835617,1.0474309,0.9575972,1.0938776,1.0145454,1.1300813,1.009009,0.8301887
11,0,0,1.0383142,0.94498384,0.8668639,0.9005682,0.9616725,1.0590405,0.9400749,1.024138,1.0444444,1,1.057971,1.1293706,0.8835617,1.0474309,0.9575972,1.0938776,1.0145454,1.1300813,1.009009,0.8301887
11,0,0,1.019157,0.94498384,0.8639053,0.9005682,0.9616725,1.0553505,0.9400749,1.024138,1.0444444,1,1.057971,1.1258742,0.88013697,1.0474309,0.9575972,1.0938776,1.0145454,1.1219512,1.006006,0.827044
11,0,0,1.0383142,0.94498384,0.8639053,0.90625,0.9651568,1.0516605,0.94382024,1.0206896,1.0518519,1,1.057971,1.1223776,0.8835617,1.0474309,0.96113074,1.0938776,1.0145454,1.1219512,1.006006,0.8144654
11,0,0,1.045977,0.9482201,0.8639053,0.90340906,0.9651568,1.0516605,0.94382024,1.0206896,1.0518519,1,1.057971,1.1223776,0.8835617,1.0474309,0.96113074,1.0938776,1.0145454,1.1219512,1.006006,0.8176101
11,0,0,1.0383142,0.94498384,0.8668639,0.90340906,0.9651568,1.0516605,0.94382024,1.0206896,1.0518519,1,1.057971,1.1258742,0.88013697,1.0513834,0.96113074,1.0938776,1.0145454,1.1219512,1.003003,0.8176101
11,0,0,1.0383142,0.94498384,0.8668639,0.90340906,0.9651568,1.0553505,0.94382024,1.0206896,1.0444444,1,1.057971,1.1258742,0.88013697,1.0513834,0.96113074,1.0938776,1.0145454,1.1260163,1.006006,0.8238994
11,0,0,1.0344827,0.94498384,0.8668639,0.9005682,0.9651568,1.0516605,0.9400749,1.0206896,1.0444444,1,1.057971,1.1258742,0.88013697,1.0513834,0.96113074,1.089796,1.0145454,1.1178862,1.006006,0.8238994
11,0,0,1.0344827,0.94498384,0.8668639,0.90340906,0.9651568,1.0516605,0.9400749,1.024138,1.0407407,1,1.057971,1.1258742,0.88013697,1.0513834,0.96113074,1.0938776,1.0145454,1.1178862,1.006006,0.827044
11,0,0,1.0114943,0.94498384,0.8639053,0.9005682,0.9651568,1.0516605,0.9400749,1.0206896,1.037037,1,1.0543479,1.1258742,0.88013697,1.0513834,0.96113074,1.089796,1.0145454,1.1178862,1.006006,0.827044
