Degree,Cols1,Rows1,Finger,Stage,Level,Bend,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7
0,0,0,3,2,1,true,0.9057239,0.9244713,0.9021407,0.9724138,0.9407666,0.8957655,0.89115644,0.89419794,4,3,0.93272173,1.0,0.9213836,0.95859873,0.9559322,0.85079366,0.88,0.8526646
0,0,0,3,2,2,true,0.87542087,0.918429,0.8593272,0.8965517,0.8954704,0.8436482,0.8367347,0.8430034,4,3,0.9204893,1.0,0.9150943,0.9426752,0.938983,0.8793651,0.8953846,0.87774295
0,0,0,3,3,1,false,0.956229,0.91540784,0.9082569,0.9137931,0.75958186,0.6872964,0.78571427,0.75767916,4,3,0.9021407,1.0,0.8679245,0.9044586,0.938983,0.8126984,0.8738462,0.8557994
0,0,0,3,3,1,true,1.030303,0.94259816,0.9510703,1.024138,0.9163763,0.87296414,0.95238096,0.8976109,4,3,0.88379204,1.0,0.8710692,0.94585985,0.92542374,0.96190476,0.94153845,0.90909094
0,0,0,3,4,0,false,0.93939394,0.92145014,0.89602447,0.9,0.87108016,0.8208469,0.85714287,0.85324234,4,3,0.8654434,1.0,0.8427673,0.91719747,0.9016949,0.9777778,0.93846154,0.92789966
0,0,0,3,4,0,true,0.94949496,0.9063444,0.90519875,0.93448275,0.88850176,0.85016286,0.9047619,0.87030715,4,3,0.8562691,1.0,0.8396226,0.9267516,0.9118644,0.96507937,0.93846154,0.9184953
0,0,0,3,5,2,false,0.9158249,0.90936553,0.87461776,0.87931037,0.80139375,0.74592835,0.8027211,0.778157,4,3,0.8470948,1.0,0.8459119,0.91719747,0.9118644,0.93333334,0.9046154,0.8871473
0,0,0,3,5,2,true,1.010101,0.93655586,0.93272173,0.96896553,0.92334497,0.8859935,0.9489796,0.90102386,4,3,0.8470948,1.0,0.8207547,0.9299363,0.9186441,0.9746032,0.94461536,0.9059561
0,0,0,4,1,0,false,0.94612795,0.92145014,0.89602447,0.8862069,0.85714287,0.8110749,0.85374147,0.8430034,4,3,0.8501529,1.0,0.8238994,0.9076433,0.9016949,0.984127,0.93538463,0.92789966
0,0,0,4,1,1,false,1.0033784,0.98275864,0.98107255,1.0301205,0.9375,0.9119497,0.9688581,0.9494048,4,3,1.0338461,1.0857143,0.99593496,1.0292208,1.0,0.92282957,0.94863015,0.88990825
0,0,0,4,1,2,false,0.972973,0.98275864,0.9621451,1.0030121,0.94078946,0.9056604,0.9446367,0.9345238,4,3,0.95076925,0.875,0.902439,0.96428573,0.9934426,0.9710611,0.9417808,0.96024466
0,0,0,4,2,0,true,1.0135136,0.9862069,1.0157728,1.060241,1.0263158,1.0,1.0380623,0.9910714,4,3,0.94769233,0.9035714,0.88617885,1.0032468,1.0,0.948553,0.94863015,0.9296636
0,0,0,4,2,1,true,1.0371622,0.9896552,1.0252366,1.0451807,1.0263158,0.990566,1.0449827,0.98214287,4,3,0.94153845,0.87857145,0.87398374,0.9935065,1.0,0.9453376,0.94520545,0.9296636
0,0,0,4,2,2,true,1.0067568,1.0034482,1.0157728,1.0722891,1.0559211,0.9874214,1.0207613,0.96428573,4,3,0.8923077,0.7607143,0.8333333,0.96103895,1.0,0.9581994,0.92808217,0.9357798
0,0,0,4,3,1,false,1.0033784,1.0137931,1.0189275,1.0903615,1.1743422,1.0408806,1.0449827,1.0029762,4,3,0.95692307,0.88928574,0.88617885,1.0032468,1.0065573,0.95498395,0.94520545,0.9174312
0,0,0,4,3,1,true,1.0337838,1.0137931,1.0347003,1.0873494,1.1611842,1.018868,1.048443,0.98511904,4,3,0.94153845,0.85714287,0.86178863,0.99025977,1.0065573,0.9517685,0.94520545,0.9235474
0,0,0,4,4,0,false,0.9932432,0.99310344,1.0063092,1.0210843,1.2335526,1.0314466,1.0242214,1.0089285,4,3,0.94461536,0.85714287,0.8577236,0.97402596,1.0,0.95498395,0.94520545,0.9357798
0,0,0,4,4,0,true,1.0168918,1.0103449,1.022082,1.0783132,1.1578947,1.0157232,1.034602,0.98511904,4,3,0.92615384,0.82857144,0.85365856,0.9805195,1.0098361,0.9614148,0.94863015,0.9357798
0,0,0,4,5,2,false,0.9932432,0.9862069,0.99369085,1.0271084,1.1776316,0.9811321,0.9965398,0.96428573,4,3,0.88,0.70357144,0.82520324,0.9350649,0.9967213,0.9614148,0.9143836,0.9510703
0,0,0,4,5,2,true,1.0337838,1.0068965,1.0347003,1.0753012,1.2434211,1.0345912,1.0519031,0.9880952,4,3,0.9107692,0.79285717,0.8414634,0.987013,1.0065573,0.9517685,0.9315069,0.93272173
0,0,1,0,1,0,false,1.0101695,1.0034722,1.0,1.0060241,1.1194445,1.0517242,1.003125,0.9830508,4,2,1.0,0.996732,0.99059564,0.99674267,0.9969325,0.9936508,0.9897959,1.0
0,0,1,0,1,1,false,1.0,0.9305556,0.9871383,1.0150602,0.7861111,0.5689655,0.759375,0.620339,4,2,0.9659864,0.9869281,1.0,0.990228,0.9846626,1.0126984,0.9863946,1.0268457
0,0,1,0,1,2,false,0.80338985,0.9409722,0.90996784,0.8704819,1.0527778,0.9310345,0.9125,0.8677966,4,2,0.9557823,0.8888889,0.9247649,0.96091205,0.9846626,1.0,0.95238096,1.0067114
0,0,1,0,2,0,true,0.68135595,0.8402778,0.7749196,0.6987952,0.6666667,0.47241378,0.71875,0.60677963,4,2,0.9455782,0.9150327,0.9655172,0.99674267,0.9846626,1.0158731,0.95238096,1.02349
0,0,1,0,2,1,true,0.5525424,0.71875,0.7813505,0.70481926,0.28611112,0.11724138,0.475,0.3559322,4,2,0.9047619,0.9379085,0.95924765,0.99348533,0.9846626,1.0349207,0.9897959,1.0369128
0,0,1,0,2,2,true,0.88135594,0.9965278,0.8874598,0.8704819,0.88055557,0.6827586,0.825,0.7355932,4,2,0.95238096,0.9150327,0.97178686,1.0065147,1.0,1.0190476,0.9489796,1.0201342
0,0,1,0,3,1,false,0.9016949,0.8993056,0.8938907,0.9518072,0.62777776,0.41034484,0.75625,0.53898305,4,2,0.93537414,0.95098037,0.9811912,0.99348533,0.9907975,1.0126984,0.96938777,1.02349
0,0,1,0,3,1,true,0.46101695,0.65625,0.6881029,0.5060241,0.3861111,0.15517241,0.340625,0.3762712,4,2,0.9013606,0.90849674,0.9529781,0.99674267,0.9907975,1.0285715,0.9591837,1.0201342
0,0,1,0,4,0,false,0.8949153,0.9965278,0.96463025,0.96385545,1.0333333,0.92413795,0.915625,0.8881356,4,2,0.9727891,0.9705882,0.97805643,0.99674267,1.0,0.9904762,0.96938777,0.9899329
0,0,1,0,4,0,true,0.69491524,0.875,0.7909968,0.72289157,0.76666665,0.57586205,0.75,0.68135595,4,2,0.9455782,0.9019608,0.95611286,0.98697066,0.9969325,1.0063492,0.93877554,1.0134228
0,0,1,0,5,2,false,0.8779661,0.9861111,0.9453376,0.94578314,1.0305556,0.9137931,0.909375,0.88135594,4,2,0.9659864,0.9477124,0.97178686,0.98697066,1.0030675,0.9936508,0.96258503,0.9932886
0,0,1,0,5,2,true,0.69491524,0.8645833,0.78778136,0.7439759,0.7277778,0.5344828,0.740625,0.6677966,4,2,0.9455782,0.89542484,0.94670844,0.9837133,0.993865,1.0,0.9319728,1.0067114
0,0,1,1,1,0,false,0.8237288,0.9479167,0.903537,0.89457834,0.9916667,0.8586207,0.86875,0.8305085,4,2,0.9591837,0.9477124,0.97178686,0.98697066,0.9969325,0.9936508,0.9591837,0.9966443
0,0,1,1,1,1,false,0.7864407,0.9722222,0.8392283,0.810241,0.94166666,0.75517243,0.80625,0.7627119,4,2,0.96258503,0.96732026,0.9874608,0.99674267,0.993865,0.9968254,0.96258503,1.0067114
0,0,1,1,1,2,false,1.0881356,1.0625,1.0836012,1.1626506,1.15,1.0724138,1.0125,1.0033898,4,2,0.9659864,0.89215684,0.90909094,0.9153094,0.9877301,0.9714286,0.9455782,0.9899329
0,0,1,1,2,0,true,0.86440676,0.9652778,0.86173636,0.8192771,0.9638889,0.80689657,0.828125,0.7898305,4,2,0.9591837,0.96732026,0.984326,1.0,0.9907975,1.0,0.9659864,1.0033557
0,0,1,1,2,1,true,0.8,0.9444444,0.79742765,0.77710843,0.8666667,0.6448276,0.721875,0.6915254,4,2,0.9455782,0.98039216,0.99059564,1.0032573,0.9907975,1.0,0.9727891,0.9966443
0,0,1,1,2,2,true,0.8745763,0.9583333,0.90032154,0.89759034,1.0194445,0.8862069,0.88125,0.8576271,4,2,0.9659864,0.95424837,0.95611286,0.9641694,0.9877301,0.984127,0.9591837,0.9899329
0,0,1,1,3,1,false,0.9016949,0.9930556,0.9067524,0.92168677,1.0111111,0.8344827,0.828125,0.779661,4,2,0.96258503,0.9705882,0.97805643,0.99348533,0.9877301,0.9904762,0.96258503,1.0
0,0,1,1,3,1,true,0.87118644,0.9756944,0.83601284,0.8313253,0.92777777,0.7241379,0.75625,0.7118644,4,2,0.9591837,0.99346405,1.0,1.0130293,0.9969325,0.9968254,0.9727891,0.9966443
0,0,1,1,4,0,false,0.8847458,0.9548611,0.9356913,0.9518072,1.0416666,0.92068964,0.903125,0.8745763,4,2,0.9829932,0.98039216,0.984326,1.0,0.993865,0.984127,0.9591837,0.9899329
0,0,1,1,4,0,true,0.840678,0.9444444,0.86173636,0.8403614,1.0,0.8586207,0.859375,0.8338983,4,2,0.96258503,0.95424837,0.97492164,0.9771987,0.9907975,0.9873016,0.9557823,1.0
0,0,1,1,5,2,false,1.0983051,1.0555556,1.0739549,1.1506025,1.1305555,1.0413793,0.990625,0.9728814,4,2,0.97619045,0.8986928,0.9122257,0.92833877,0.9846626,0.96825397,0.93537414,0.9899329
0,0,1,1,5,2,true,0.83728814,0.9305556,0.87138265,0.86445785,0.9611111,0.8103448,0.834375,0.8067797,4,2,0.9591837,0.9346405,0.9498433,0.9576547,0.9815951,0.9777778,0.9489796,0.9932886
0,0,1,2,1,0,false,0.89830506,0.9583333,0.94212216,0.9608434,1.0416666,0.9310345,0.909375,0.88135594,4,2,0.9727891,0.96732026,0.9811912,0.99348533,0.9907975,0.9809524,0.95238096,0.98657715
0,0,1,2,1,1,false,1.0779661,1.0520834,1.0739549,1.1325301,1.1416667,1.0586207,1.0125,0.9762712,4,2,0.93537414,0.9019608,0.9153605,0.9413681,0.9877301,0.9714286,0.9489796,0.96308726
0,0,1,2,1,2,false,0.8949153,0.96875,0.9356913,0.9518072,1.0305556,0.90689653,0.8875,0.87118644,4,2,0.9591837,0.9444444,0.94670844,0.9478827,0.9907975,0.9714286,0.9557823,0.9697987
0,0,1,2,2,0,true,0.8779661,0.9583333,0.9517685,0.96385545,1.0666667,0.97931033,0.940625,0.9288136,4,2,0.95238096,0.9607843,0.94043887,0.98045605,1.0,0.96825397,0.96938777,0.9362416
0,0,1,2,2,1,true,0.840678,0.9409722,0.90032154,0.90361446,1.0388889,0.93793106,0.921875,0.9050847,4,2,1.0340136,1.1503268,1.0721003,1.0651466,1.018405,0.96825397,1.0102041,0.8892617
0,0,1,2,2,2,true,0.7966102,0.9201389,0.8874598,0.89457834,1.025,0.9172414,0.9,0.8847458,4,2,1.0068027,1.0980393,1.031348,1.0325733,1.0153375,0.93968254,0.9897959,0.86577183
0,0,1,2,3,1,false,0.89830506,0.9652778,0.96463025,0.9789157,1.075,0.99310344,0.946875,0.92542374,4,2,0.9557823,0.95424837,0.95611286,0.98697066,0.9969325,0.9809524,0.9659864,0.96644294
0,0,1,2,3,1,true,0.86440676,0.9513889,0.9389067,0.95481926,1.0777777,1.0068965,0.953125,0.95254236,4,2,0.9897959,1.0490196,1.0,1.0260587,1.01227,0.9746032,0.99319726,0.90604025
0,0,1,2,4,0,false,0.89152545,0.9583333,0.9517685,0.96686745,1.0638889,0.9758621,0.9375,0.9288136,4,2,0.9863946,1.0,0.9811912,0.99674267,0.9907975,0.9746032,0.96258503,0.96308726
0,0,1,2,4,0,true,0.8576271,0.9444444,0.92926043,0.939759,1.0333333,0.93448275,0.915625,0.9050847,4,2,0.9659864,1.0,0.96238244,1.0,1.006135,0.96507937,0.97619045,0.91610736
0,0,1,2,5,2,false,0.9220339,0.96875,0.948553,0.97289157,1.0277778,0.9034483,0.884375,0.86440676,4,2,0.9557823,0.9281046,0.9373041,0.93485343,0.9877301,0.96825397,0.9455782,0.9597315
0,0,1,2,5,2,true,0.8237288,0.9236111,0.9067524,0.92168677,1.025,0.92068964,0.90625,0.8949153,4,2,0.9591837,0.9836601,0.94670844,0.9739414,1.006135,0.94285715,0.9659864,0.87583894
0,0,1,3,1,0,false,0.8881356,0.9513889,0.9453376,0.96385545,1.05,0.962069,0.934375,0.9186441,4,2,0.97959185,0.9869281,0.97805643,0.99348533,0.9969325,0.9777778,0.96258503,0.9697987
0,0,1,3,1,1,false,0.84745765,0.90625,0.88102895,0.9096386,0.925,0.7517241,0.809375,0.76949155,4,2,1.0680273,1.2418301,1.1285267,1.0977199,1.0245398,0.93968254,1.0068027,0.89261746
0,0,1,3,1,2,false,0.8135593,0.8958333,0.8778135,0.9096386,0.9638889,0.80689657,0.8375,0.80338985,4,2,1.0034014,1.0882353,1.031348,1.0228013,1.006135,0.95873016,0.97959185,0.9228188
0,0,1,3,2,0,true,0.8169491,0.9027778,0.8971061,0.9126506,0.99444443,0.86551726,0.871875,0.840678,4,2,0.9489796,0.96732026,0.97492164,1.0130293,1.0153375,1.0063492,0.9829932,0.97651005
0,0,1,3,2,1,true,0.87118644,0.9270833,0.926045,0.936747,1.0416666,0.9034483,0.896875,0.85423726,4,2,0.9727891,1.0130719,0.984326,1.009772,1.018405,0.984127,0.99659866,0.9228188
0,0,1,3,2,2,true,0.8610169,0.9201389,0.926045,0.96385545,1.025,0.9034483,0.903125,0.8745763,4,2,0.9659864,0.97712415,0.968652,0.9739414,1.0030675,0.9809524,0.9659864,0.9597315
0,0,1,3,3,1,false,0.9288136,0.9444444,0.94212216,0.9789157,0.94722223,0.79310346,0.8625,0.8169491,4,2,1.0408163,1.1633987,1.0689656,1.0358306,1.0153375,0.94603175,0.99319726,0.88590604
0,0,1,3,3,1,true,0.9016949,0.9236111,0.9389067,0.98493975,0.98333335,0.8310345,0.875,0.82033896,4,2,0.97959185,1.0457517,0.9937304,1.0,1.0214723,0.9714286,0.99659866,0.90268457
0,0,1,3,4,0,false,0.89152545,0.9409722,0.9453376,0.97590363,1.0472223,0.94482756,0.921875,0.90847456,4,2,0.9863946,1.006536,0.97805643,0.99674267,1.0,0.9777778,0.96938777,0.9597315
0,0,1,3,4,0,true,0.8440678,0.9131944,0.9163987,0.9518072,1.0111111,0.8965517,0.9,0.87118644,4,2,0.96938777,0.99019605,0.97178686,0.97068405,1.0,0.96507937,0.9557823,0.9362416
0,0,1,3,5,2,false,0.8440678,0.9166667,0.903537,0.939759,0.98333335,0.84827584,0.865625,0.8338983,4,2,0.9727891,0.97712415,0.95924765,0.96091205,0.993865,0.94920635,0.9421769,0.942953
0,0,1,3,5,2,true,0.8677966,0.9236111,0.91961414,0.9307229,1.0444444,0.9275862,0.909375,0.8779661,4,2,0.93877554,0.9281046,0.94043887,1.0032573,1.018405,1.0,0.9727891,0.9597315
0,0,1,4,1,0,false,0.8881356,0.9340278,0.9356913,0.96385545,1.0277778,0.9137931,0.90625,0.8881356,4,2,0.9727891,0.97712415,0.96238244,0.990228,0.9969325,0.9777778,0.96258503,0.96308726
0,0,1,4,1,1,false,0.8067797,0.8784722,0.8745981,0.9066265,0.9388889,0.7827586,0.828125,0.7966102,4,2,0.96258503,0.9607843,0.9498433,0.9739414,0.9969325,0.96825397,0.95238096,0.95302016
0,0,1,4,1,2,false,0.840678,0.9027778,0.8938907,0.9307229,0.9861111,0.84827584,0.8625,0.8338983,4,2,0.99319726,0.996732,0.99059564,0.990228,0.9969325,0.9777778,0.9455782,0.98657715
0,0,1,4,2,0,true,0.88135594,0.9270833,0.92926043,0.96385545,1.0277778,0.90689653,0.9,0.86440676,4,2,0.93537414,0.9117647,0.9247649,0.98045605,1.0092025,0.9714286,0.9421769,0.94630873
0,0,1,4,2,1,true,0.8677966,0.9131944,0.92282957,0.95481926,1.0333333,0.91034484,0.896875,0.8610169,4,2,0.9591837,0.95098037,0.94357365,0.990228,1.0092025,0.9777778,0.9727891,0.9362416
0,0,1,4,2,2,true,0.8745763,0.9270833,0.92926043,0.96385545,1.0388889,0.9310345,0.90625,0.8745763,4,2,0.9421769,0.9150327,0.9247649,0.9837133,1.0030675,0.96507937,0.9319728,0.9395973
0,0,1,4,3,1,false,0.79322034,0.8680556,0.8649518,0.89759034,0.9444444,0.7965517,0.834375,0.7966102,4,2,0.9557823,0.95424837,0.94357365,0.9739414,0.9969325,0.96507937,0.9489796,0.9395973
0,0,1,4,3,1,true,0.8508475,0.90625,0.90996784,0.939759,1.0194445,0.8931034,0.88125,0.84745765,4,2,0.9455782,0.9444444,0.9373041,0.98697066,1.0092025,0.9809524,0.96938777,0.9328859
0,0,1,4,4,0,false,0.89152545,0.9201389,0.92926043,0.96385545,1.0083333,0.8827586,0.884375,0.8576271,4,2,0.96938777,0.9607843,0.94670844,0.9771987,0.9877301,0.96825397,0.95238096,0.95637584
0,0,1,4,4,0,true,0.8779661,0.9236111,0.92926043,0.96385545,1.0305556,0.9,0.89375,0.8610169,4,2,0.9217687,0.8594771,0.8996865,0.9413681,1.0,0.95873016,0.91156465,0.95302016
0,0,1,4,5,2,false,0.8576271,0.9097222,0.903537,0.9427711,0.98888886,0.85172415,0.859375,0.83728814,4,2,1.0340136,1.0620915,1.0282131,1.0325733,0.9815951,0.94920635,0.9455782,0.9932886
0,0,1,4,5,2,true,0.86440676,0.9270833,0.926045,0.9518072,1.0222223,0.8862069,0.890625,0.8576271,4,2,0.9421769,0.9150327,0.9373041,1.0032573,1.0245398,0.9904762,0.9591837,0.9697987
0,0,2,0,1,0,false,1.020979,1.0063897,1.003096,1.0095847,0.99680513,0.9968652,0.9874608,0.984127,4,1,0.98013246,0.9701987,0.97269624,0.97832817,0.9936306,0.9936102,0.9905363,1.0
0,0,2,0,1,1,false,1.5384616,1.1821086,1.4086688,1.4153354,0.2747604,0.21630093,0.5924765,0.5714286,4,1,0.9437086,0.9602649,0.9556314,0.9597523,0.977707,0.99680513,0.9905363,1.0135593
