Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
3,5,2,false,0,0,0.78985506,0.86092716,0.8642857,0.8566667,0,2,0.79113925,0.86885244,0.829582,0.8639456,4,1,0.84876543,0.71875,0.9009585,0.807309,4,3,0.9275862,0.78125,0.88235295,0.77474403
3,5,2,true,0,0,0.7789855,0.8807947,0.86785716,0.87,0,2,0.84177214,0.8622951,0.82636654,0.8469388,4,1,0.89506173,0.78125,0.93929714,0.86378735,4,3,0.962069,0.7777778,0.89215684,0.778157
4,1,0,false,0,0,0.8369565,0.8543046,0.88928574,0.8566667,0,2,0.778481,0.8557377,0.829582,0.8469388,4,1,0.9351852,0.89375,0.971246,0.90365446,4,3,0.9172414,0.8576389,0.8986928,0.8020478
4,1,1,false,0,0,0.8043478,0.8874172,0.87857145,0.8566667,0,2,0.8037975,0.83278686,0.829582,0.82653064,4,1,1.0925926,0.9,1.1533546,0.9501661,4,3,1.2206897,0.6909722,1.0098039,0.67235494
4,1,2,false,0,0,0.76086956,0.821192,0.82857144,0.82666665,0,2,0.7753165,0.8852459,0.8199357,0.8639456,4,1,1.0185186,0.75625,1.0,0.86710966,4,3,0.93448275,0.8090278,0.9019608,0.7986348
4,2,0,true,0,0,0.7826087,0.8642384,0.8464286,0.85333335,0,2,0.8037975,0.84262294,0.82636654,0.8333333,4,1,1.0987654,0.90625,1.1086262,0.95348835,4,3,1.0689656,0.7708333,0.9346405,0.7713311
4,2,1,true,0,0,0.7572464,0.8874172,0.83928573,0.8566667,0,2,0.81962025,0.8295082,0.8135048,0.81632656,4,1,1.2160494,0.84375,1.201278,0.95348835,4,3,1.1827586,0.7013889,0.9836601,0.70307165
4,2,2,true,0,0,0.7427536,0.8509934,0.83214283,0.8466667,0,2,0.806962,0.8622951,0.8135048,0.8503401,4,1,1.0308642,0.83125,1.0,0.88372093,4,3,0.9172414,0.7916667,0.8888889,0.7918089
4,3,1,false,0,0,0.76449275,0.89403975,0.8642857,0.85333335,0,2,0.8101266,0.8360656,0.8199357,0.82653064,4,1,1.0216049,0.821875,1.115016,0.91362125,4,3,1.1586207,0.6909722,0.98039216,0.7064846
4,3,1,true,0,0,0.7717391,0.89403975,0.86785716,0.8566667,0,2,0.8227848,0.84262294,0.80707395,0.82653064,4,1,1.2314814,0.778125,1.2204473,0.9269103,4,3,1.162069,0.6701389,0.9607843,0.7133106
4,4,0,false,0,0,0.7826087,0.8509934,0.85,0.8333333,0,2,0.7753165,0.83278686,0.8006431,0.82312924,4,1,0.9722222,0.90625,1.0063897,0.9335548,4,3,0.97931033,0.8263889,0.90522873,0.78156996
4,4,0,true,0,0,0.7753623,0.8907285,0.85714287,0.85333335,0,2,0.8006329,0.8262295,0.8102894,0.82653064,4,1,1.2469136,0.815625,1.2140576,0.9401993,4,3,1.1482759,0.7152778,0.9575163,0.7337884
4,5,2,false,0,0,0.7246377,0.8245033,0.8214286,0.82666665,0,2,0.76898736,0.84918034,0.7909968,0.8469388,4,1,0.99382716,0.79375,0.98083067,0.88372093,4,3,0.92413795,0.8055556,0.8986928,0.7918089
4,5,2,true,0,0,0.7536232,0.84437084,0.85,0.84,0,2,0.7943038,0.8622951,0.8006431,0.8605442,4,1,1.0216049,0.85,0.98402554,0.8936877,4,3,0.91034484,0.7916667,0.87908494,0.7986348
0,1,0,false,1,0,0.94871795,0.95637584,0.9590444,0.97407407,1,2,0.97133756,0.9672727,0.9577465,0.9873016,3,1,0.9965398,0.99312717,1.0034722,0.99657536,3,3,1.0709877,1.016835,0.99346405,0.98333335
0,1,1,false,1,0,0.80448717,0.9194631,0.7918089,0.9222222,1,2,0.86624205,1.0,0.86619717,0.9968254,3,1,0.9480969,1.0721649,0.9652778,1.0342466,3,3,1.0648148,1.0404041,0.9705882,1.0333333
0,1,2,false,1,0,0.9326923,0.9328859,0.93856657,0.9592593,1,2,0.9745223,0.97818184,0.95422536,1.0126984,3,1,0.9965398,0.8797251,0.9861111,0.93835616,3,3,1.0679013,0.959596,1.003268,0.9433333
0,2,0,true,1,0,0.86538464,0.94630873,0.88395905,0.96666664,1,2,0.9490446,0.99636364,0.9330986,1.0126984,3,1,0.98615915,0.9484536,0.9895833,0.989726,3,3,1.0679013,1.016835,0.99346405,0.99666667
0,2,1,true,1,0,0.78205127,0.9127517,0.7474403,0.9444444,1,2,0.7993631,1.069091,0.77816904,1.0666667,3,1,0.9411765,1.0171821,0.9409722,1.0034246,3,3,1.0432099,1.0404041,0.9607843,1.0533333
0,2,2,true,1,0,0.8974359,0.94630873,0.91808873,0.97407407,1,2,0.9808917,0.9818182,0.96478873,1.0158731,3,1,0.982699,0.83161515,0.9861111,0.9246575,3,3,1.0555556,0.93602693,0.99346405,0.93333334
0,3,1,false,1,0,0.78205127,0.9127517,0.7235495,0.9296296,1,2,0.70382166,1.069091,0.6971831,1.0412699,3,1,0.9411765,1.0171821,0.9409722,0.99657536,3,3,1.037037,1.026936,0.9607843,1.04
0,3,1,true,1,0,0.76282054,0.9127517,0.71672356,0.94074076,1,2,0.7420382,1.0945455,0.69014084,1.0761905,3,1,0.93771625,1.024055,0.9340278,1.0034246,3,3,1.0246913,1.0404041,0.95424837,1.05
0,4,0,false,1,0,0.8557692,0.95302016,0.86006826,0.9592593,1,2,0.94585985,0.9672727,0.9577465,0.9809524,3,1,0.9757785,0.9243986,0.9722222,0.9726027,3,3,1.0401235,1.003367,0.9836601,0.9866667
0,4,0,true,1,0,0.8397436,0.9395973,0.8566553,0.96666664,1,2,0.9426752,0.99636364,0.92253524,1.0158731,3,1,0.97923875,0.9209622,0.96875,0.96575344,3,3,1.0432099,1.0,0.9869281,0.98333335
