Degree,Cols1,Rows1,Finger,Stage,Level,Bend,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7
0,0,0,1,4,0,true,0.8954704,0.87138265,0.8781362,0.8745875,0.7938144,0.77256316,0.8321168,0.7465278,4,3,1.0378007,1.1038063,1.0870968,1.0496689,1.0065147,0.9640288,0.97482014,1.0138408
0,0,0,1,5,2,false,0.87108016,0.8938907,0.9247312,0.97359735,0.78006876,0.8158845,0.92335767,0.8784722,4,3,1.024055,1.0449827,1.0258064,1.0099338,0.99348533,0.9784173,0.97482014,1.0069205
0,0,0,1,5,2,true,0.87108016,0.89067525,0.89605737,0.88448846,0.73195875,0.7436823,0.8394161,0.7708333,4,3,1.0618557,1.1384083,1.1032258,1.0529802,1.0065147,0.9460432,0.9640288,0.9930796
0,0,0,2,1,0,false,0.8606272,0.87138265,0.8924731,0.8679868,0.8109966,0.80144405,0.86496353,0.7916667,4,3,1.0446736,1.1107266,1.0935484,1.0562913,1.009772,0.9388489,0.96043164,1.0069205
0,0,0,2,1,1,false,0.87108016,0.87138265,0.8924731,0.8646865,0.84879726,0.833935,0.8759124,0.8125,4,3,1.0412371,1.1072664,1.0903226,1.0596026,1.019544,0.92805755,0.95683455,1.0138408
0,0,0,2,1,2,false,0.8501742,0.80707395,0.827957,0.77557755,0.8178694,0.7833935,0.81386864,0.6909722,4,3,1.0962199,1.2041522,1.1451613,1.0761589,1.0130293,0.9028777,0.92805755,0.9757785
0,0,0,2,2,0,true,0.8118467,0.7813505,0.83870965,0.8151815,0.9072165,0.8592058,0.8686131,0.7673611,4,3,1.0996563,1.2110727,1.1580645,1.0794702,1.009772,0.8848921,0.92086333,0.9619377
0,0,0,2,2,1,true,0.8292683,0.8327974,0.8888889,0.8778878,0.90378004,0.8880866,0.91240877,0.8541667,4,3,1.1065292,1.2214533,1.1774193,1.102649,1.0162866,0.9316547,0.9496403,0.9965398
0,0,0,2,2,2,true,0.81881535,0.77813506,0.83512545,0.7920792,0.89347076,0.84115523,0.850365,0.7430556,4,3,1.1305842,1.2629758,1.2,1.0993377,1.0130293,0.8776978,0.9064748,0.9480969
0,0,0,2,3,1,false,0.8606272,0.8681672,0.8996416,0.88448846,0.8797251,0.8700361,0.90510947,0.8541667,4,3,1.0378007,1.0968858,1.0870968,1.0562913,1.0032573,0.9532374,0.9640288,1.0138408
0,0,0,2,3,1,true,0.82229966,0.83601284,0.8888889,0.88448846,0.9312715,0.9314079,0.9306569,0.8888889,4,3,1.0721649,1.1522491,1.132258,1.0761589,1.0065147,0.9460432,0.9532374,1.0
0,0,0,2,4,0,false,0.8501742,0.86173636,0.89605737,0.88448846,0.85223365,0.84837544,0.89416057,0.8402778,4,3,1.0378007,1.1038063,1.0935484,1.0562913,1.0,0.9496403,0.9532374,1.0069205
0,0,0,2,4,0,true,0.85365856,0.8006431,0.8530466,0.8547855,0.91752577,0.8736462,0.890511,0.8159722,4,3,1.0962199,1.2214533,1.1806451,1.0927153,1.0032573,0.9172662,0.9316547,0.9688581
0,0,0,2,5,2,false,0.82578397,0.80707395,0.8566308,0.81848186,0.83161515,0.8194946,0.8686131,0.7743056,4,3,1.0790378,1.1487889,1.1,1.0463576,0.99348533,0.9316547,0.9316547,0.97923875
0,0,0,2,5,2,true,0.815331,0.7749196,0.8458781,0.8118812,0.9072165,0.8700361,0.8868613,0.7777778,4,3,1.1168385,1.2283736,1.1709677,1.0860927,1.0065147,0.88129497,0.91007197,0.9480969
0,0,0,3,1,0,false,0.85365856,0.8424437,0.88530463,0.8679868,0.8969072,0.8880866,0.9160584,0.8541667,4,3,1.0721649,1.1591696,1.1354839,1.0761589,1.0065147,0.9352518,0.9388489,1.0069205
0,0,0,3,1,1,false,0.82229966,0.8135048,0.87455195,0.8481848,0.88659793,0.8700361,0.9014599,0.84375,4,3,1.1271478,1.2525952,1.1935484,1.1092715,1.0130293,0.9064748,0.9244604,0.9896194
0,0,0,3,1,2,false,0.8466899,0.84565914,0.8888889,0.8712871,0.975945,0.9241877,0.9270073,0.8576389,4,3,1.1649485,1.2837371,1.2225807,1.1258278,1.0390879,0.9172662,0.9496403,0.982699
0,0,0,3,2,0,true,0.81881535,0.8102894,0.8781362,0.8547855,0.8831615,0.866426,0.9014599,0.8229167,4,3,1.0618557,1.1384083,1.1032258,1.0496689,0.99348533,0.91366905,0.9244604,0.9688581
0,0,0,3,2,1,true,0.7944251,0.7942122,0.87455195,0.8481848,0.9312715,0.8953069,0.90510947,0.8368056,4,3,1.2130585,1.4186851,1.3290323,1.1589404,1.019544,0.8776978,0.92086333,0.9515571
0,0,0,3,2,2,true,0.8118467,0.8102894,0.87455195,0.8448845,0.97938144,0.9566787,0.9379562,0.8645833,4,3,1.0927835,1.1903114,1.1451613,1.0728477,1.0,0.89568347,0.92086333,0.9584775
0,0,0,3,3,1,false,0.80487806,0.8102894,0.8781362,0.85148513,0.8969072,0.87725633,0.9014599,0.8368056,4,3,1.137457,1.2733564,1.2161291,1.1092715,1.0065147,0.91366905,0.9316547,0.97923875
0,0,0,3,3,1,true,0.80836236,0.8102894,0.8781362,0.8448845,0.9243986,0.90613717,0.9160584,0.8576389,4,3,1.1649485,1.314879,1.2451613,1.1291391,1.019544,0.9028777,0.9244604,0.97923875
0,0,0,3,4,0,false,0.815331,0.8327974,0.8888889,0.8811881,0.88659793,0.88447654,0.919708,0.8611111,4,3,1.0962199,1.183391,1.1451613,1.0728477,0.99348533,0.92086333,0.92805755,0.97923875
0,0,0,3,4,0,true,0.78745645,0.79742765,0.86738354,0.8613861,0.8797251,0.8700361,0.8978102,0.8229167,4,3,1.0996563,1.2249135,1.1741935,1.0827814,0.99674267,0.9064748,0.92805755,0.9584775
0,0,0,3,5,2,false,0.8327526,0.8553055,0.9139785,0.89438945,0.9243986,0.8808664,0.9379562,0.8680556,4,3,1.1030928,1.1730103,1.1258065,1.0695364,0.990228,0.94244605,0.95683455,0.97923875
0,0,0,3,5,2,true,0.80139375,0.8135048,0.8781362,0.8580858,0.91065294,0.8953069,0.919708,0.8472222,4,3,1.0652921,1.1522491,1.1193548,1.0529802,0.990228,0.9064748,0.9244604,0.9619377
0,0,0,4,1,0,false,0.815331,0.8327974,0.88530463,0.8745875,0.90034366,0.89891696,0.9270073,0.8784722,4,3,1.0687286,1.1314878,1.1096774,1.0529802,0.990228,0.92086333,0.92805755,0.982699
0,0,0,4,1,1,false,0.8327526,0.8424437,0.8924731,0.9207921,0.90034366,0.87725633,0.93430656,0.8819444,4,3,1.1271478,1.2076125,1.1290323,1.0562913,0.9837133,0.92086333,0.92086333,0.9619377
0,0,0,4,1,2,false,0.815331,0.8231511,0.87455195,0.85148513,0.8969072,0.8736462,0.8978102,0.8263889,4,3,1.0824742,1.2076125,1.1677419,1.089404,1.009772,0.9064748,0.94244605,0.9930796
0,0,0,4,2,0,true,0.7979094,0.81672025,0.87455195,0.8679868,0.85223365,0.84476537,0.8978102,0.8368056,4,3,1.0790378,1.1626297,1.132258,1.0695364,0.990228,0.94244605,0.9316547,0.97923875
0,0,0,4,2,1,true,0.80836236,0.83601284,0.8924731,0.88448846,0.91752577,0.92057765,0.94160587,0.9027778,4,3,1.0618557,1.1418685,1.1258065,1.0695364,0.99348533,0.94244605,0.9388489,0.97231835
0,0,0,4,2,2,true,0.80836236,0.82636654,0.8817204,0.8613861,0.9243986,0.9097473,0.919708,0.8611111,4,3,1.1065292,1.2076125,1.1677419,1.0960265,1.0065147,0.9064748,0.9172662,0.9757785
0,0,0,4,3,1,false,0.9930314,0.92926043,0.9211469,0.9240924,1.0756013,1.0649819,0.9781022,0.9513889,4,3,1.0137457,0.98615915,0.9387097,0.9768212,1.0032573,0.9820144,0.9640288,0.9100346
0,0,0,4,3,1,true,0.9721254,0.9163987,0.9139785,0.9339934,1.0034364,0.9927798,0.9379562,0.9027778,4,3,0.95189005,0.9134948,0.9,0.96357614,1.0065147,1.0,0.9820144,0.9411765
0,0,0,4,4,0,false,0.9825784,0.92926043,0.9247312,0.9306931,1.0618557,1.0505415,0.97445256,0.9375,4,3,0.9381443,0.8858132,0.87419355,0.9602649,1.009772,0.9928058,0.97482014,0.9446367
0,0,0,4,4,0,true,0.9930314,0.9453376,0.93189967,0.96039605,1.0,0.9927798,0.9489051,0.9097222,4,3,0.9243986,0.8615917,0.86451614,0.95033115,1.0032573,1.0143884,0.98920864,0.9446367
0,0,0,4,5,2,false,0.9651568,0.9163987,0.90681005,0.9009901,0.9347079,0.9133574,0.879562,0.8020833,4,3,0.9347079,0.9134948,0.89354837,0.96357614,1.009772,0.98920864,0.971223,0.9515571
0,0,0,4,5,2,true,0.9790941,0.926045,0.91039425,0.9207921,0.9587629,0.93501806,0.9014599,0.8402778,4,3,0.91065294,0.8512111,0.85806453,0.95695364,1.009772,1.0107914,0.97482014,0.9584775
0,0,1,0,1,0,false,1.0064934,0.9858156,0.99674267,1.0070671,0.99038464,1.0,0.99666667,1.0,4,2,1.0,0.98697066,0.989899,0.9965398,0.9967949,1.0,0.9967533,1.018018
0,0,1,0,1,1,false,1.0194805,0.9326241,0.8762215,0.80212015,0.65384614,0.59636366,0.78333336,0.6786885,4,2,1.0165563,1.0846906,1.050505,1.0242214,1.0064102,0.9385113,0.97727275,1.003003
